Date,Mass balance (Gt/yr),Mass balance uncertainty (Gt/yr),Cumulative mass balance anomaly (Gt),Cumulative mass balance anomaly uncertainty (Gt),Surface mass balance anomaly (Gt/yr),Surface mass balance anomaly uncertainty (Gt/yr),Cumulative surface mass balance anomaly (Gt),Cumulative surface mass balance anomaly uncertainty (Gt),Dynamics mass balance anomaly (Gt/yr),Dynamics mass balance anomaly uncertainty (Gt/yr),Cumulative dynamics mass balance anomaly (Gt),Cumulative dynamics mass balance anomaly uncertainty (Gt)
01/07/1971,65.9465,68.5751,5.495541667,19.79592658,-132.4298096,77.75986481,-11.03581746,22.44733984,198.3763096,103.6780638,16.53135913,29.92927956
01/08/1971,65.9465,68.5751,10.99108333,27.99566785,-132.4298096,77.75986481,-22.07163493,31.74533244,198.3763096,103.6780638,33.06271826,42.32639307
01/09/1971,65.9465,68.5751,16.486625,34.28755062,-132.4298096,77.75986481,-33.10745239,38.8799331,198.3763096,103.6780638,49.59407739,51.83903283
01/10/1971,65.9465,68.5751,21.98216667,39.59185316,-132.4298096,77.75986481,-44.14326986,44.89467968,198.3763096,103.6780638,66.12543652,59.85855912
01/11/1971,65.9465,68.5751,27.47770833,44.26503751,-132.4298096,77.75986481,-55.17908732,50.1937778,198.3763096,103.6780638,82.65679565,66.92390362
01/12/1971,65.9465,68.5751,32.97325,48.4899191,-132.234472,77.76271024,-66.19862665,54.98486404,198.180972,103.6801979,99.17187665,73.31171481
01/01/1972,65.9465,68.5751,38.46879167,52.3750987,267.6947632,83.58838654,-43.89072972,60.04653882,-201.7482632,108.1182811,82.35952139,79.67896704
01/02/1972,65.9465,68.5751,43.96433333,55.99133569,267.6947632,83.58838654,-21.58283279,64.71350999,-201.7482632,108.1182811,65.54716612,85.57375794
01/03/1972,65.9465,68.5751,49.459875,59.38777973,267.6947632,83.58838654,0.725064141,69.06583763,-201.7482632,108.1182811,48.73481086,91.08786038
01/04/1972,65.9465,68.5751,54.95541667,62.60021638,267.6947632,83.58838654,23.03296107,73.15969846,-201.7482632,108.1182811,31.92245559,96.28669985
01/05/1972,65.9465,68.5751,60.45095833,65.65566084,267.6947632,83.58838654,45.34085801,77.03630981,-201.7482632,108.1182811,15.11010033,101.218866
01/06/1972,65.9465,68.5751,65.9465,68.57510123,267.6947632,83.58838654,67.64875494,80.72697554,-201.7482632,108.1182811,-1.702254937,105.9216177
01/07/1972,65.9465,68.5751,71.44204167,71.37522832,267.6947632,83.58838654,89.95665187,84.25613409,-201.7482632,108.1182811,-18.5146102,110.4242697
01/08/1972,65.9465,68.5751,76.93758333,74.06957491,267.6947632,83.58838654,112.2645488,87.64329799,-201.7482632,108.1182811,-35.32696547,114.7503796
01/09/1972,65.9465,68.5751,82.433125,76.66929396,267.6947632,83.58838654,134.5724457,90.90434112,-201.7482632,108.1182811,-52.13932073,118.9192157
01/10/1972,65.9465,68.5751,87.92866667,79.18370631,267.6947632,83.58838654,156.8803427,94.0523832,-201.7482632,108.1182811,-68.951676,122.9467776
01/11/1972,65.9465,68.5751,93.42420833,81.62069624,267.6947632,83.58838654,179.1882396,97.09841573,-201.7482632,108.1182811,-85.76403126,126.846523
01/12/1972,65.9465,68.5751,98.91975,83.98700354,267.5861602,83.58172306,201.4870863,100.0512921,-201.6396602,108.1131295,-102.5673363,130.6295442
01/01/1973,58.5307,66.8645,103.7973083,86.17649654,45.39782715,69.94908142,205.2702385,102.0686072,13.13287285,96.76639578,-101.4729302,133.5828924
01/02/1973,58.5307,66.8645,108.6748667,88.31172261,45.39782715,69.94908142,209.0533908,104.0468168,13.13287285,96.76639578,-100.3785241,136.4723431
01/03/1973,58.5307,66.8645,113.552425,90.39652728,45.39782715,69.94908142,212.8365431,105.9881107,13.13287285,96.76639578,-99.28411806,139.3018727
01/04/1973,58.5307,66.8645,118.4299833,92.43432229,45.39782715,69.94908142,216.6196953,107.8944814,13.13287285,96.76639578,-98.18971199,142.0750613
01/05/1973,58.5307,66.8645,123.3075417,94.42815115,45.39782715,69.94908142,220.4028476,109.7677486,13.13287285,96.76639578,-97.09530592,144.7951462
01/06/1973,58.5307,66.8645,128.1851,96.38074249,45.39782715,69.94908142,224.1859999,111.6095791,13.13287285,96.76639578,-96.00089985,147.4650659
01/07/1973,58.5307,66.8645,133.0626583,98.29455385,45.39782715,69.94908142,227.9691521,113.4215044,13.13287285,96.76639578,-94.90649378,150.0874977
01/08/1973,58.5307,66.8645,137.9402167,100.171808,45.39782715,69.94908142,231.7523044,115.2049355,13.13287285,96.76639578,-93.81208771,152.6648888
01/09/1973,58.5307,66.8645,142.817775,102.014523,45.39782715,69.94908142,235.5354566,116.961176,13.13287285,96.76639578,-92.71768164,155.1994832
01/10/1973,58.5307,66.8645,147.6953333,103.824538,45.39782715,69.94908142,239.3186089,118.6914327,13.13287285,96.76639578,-91.62327557,157.6933445
01/11/1973,58.5307,66.8645,152.5728917,105.6035345,45.39782715,69.94908142,243.1017612,120.396826,13.13287285,96.76639578,-90.5288695,160.1483756
01/12/1973,58.5307,66.8645,157.45045,107.3530544,45.37167668,69.95562162,246.8827342,122.0787102,13.15902332,96.77112357,-89.43228422,162.5665702
01/01/1974,22.1112,65.3361,159.29305,108.9973033,-8.089813232,83.32627106,246.2085831,124.4259503,30.20101323,105.8870786,-86.91553312,165.4153235
01/02/1974,22.1112,65.3361,161.13565,110.6171143,-8.089813232,83.32627106,245.534432,126.7297233,30.20101323,105.8870786,-84.39878201,168.2158397
01/03/1974,22.1112,65.3361,162.97825,112.2135456,-8.089813232,83.32627106,244.8602809,128.9923579,30.20101323,105.8870786,-81.88203091,170.9704893
01/04/1974,22.1112,65.3361,164.82085,113.7875813,-8.089813232,83.32627106,244.1861298,131.2159824,30.20101323,105.8870786,-79.36527981,173.6814547
01/05/1974,22.1112,65.3361,166.66345,115.3401383,-8.089813232,83.32627106,243.5119787,133.4025475,30.20101323,105.8870786,-76.84852871,176.3507504
01/06/1974,22.1112,65.3361,168.50605,116.8720726,-8.089813232,83.32627106,242.8378276,135.5538466,30.20101323,105.8870786,-74.3317776,178.980241
01/07/1974,22.1112,65.3361,170.34865,118.3841847,-8.089813232,83.32627106,242.1636765,137.6715329,30.20101323,105.8870786,-71.8150265,181.5716557
01/08/1974,22.1112,65.3361,172.19125,119.8772248,-8.089813232,83.32627106,241.4895254,139.7571344,30.20101323,105.8870786,-69.2982754,184.1266022
01/09/1974,22.1112,65.3361,174.03385,121.3518969,-8.089813232,83.32627106,240.8153743,141.8120667,30.20101323,105.8870786,-66.7815243,186.6465781
01/10/1974,22.1112,65.3361,175.87645,122.8088625,-8.089813232,83.32627106,240.1412232,143.8376442,30.20101323,105.8870786,-64.26477319,189.1329813
01/11/1974,22.1112,65.3361,177.71905,124.2487447,-8.089813232,83.32627106,239.4670721,145.8350902,30.20101323,105.8870786,-61.74802209,191.5871188
01/12/1974,22.1112,65.3361,179.56165,125.6721306,-8.072108281,83.31780535,238.7943964,147.8051474,30.18330828,105.8804168,-59.2327464,194.0099121
01/01/1975,19.3552,64.0763,181.1745833,127.0261079,28.09707642,66.02333832,241.1358194,149.028918,-8.741876416,92.00463806,-59.9612361,195.8194334
01/02/1975,19.3552,64.0763,182.7875167,128.3658046,28.09707642,66.02333832,243.4772425,150.2427209,-8.741876416,92.00463806,-60.6897258,197.6123857
01/03/1975,19.3552,64.0763,184.40045,129.6916632,28.09707642,66.02333832,245.8186655,151.4467958,-8.741876416,92.00463806,-61.4182155,199.389216
01/04/1975,19.3552,64.0763,186.0133833,131.0041037,28.09707642,66.02333832,248.1600885,152.6413729,-8.741876416,92.00463806,-62.14670521,201.1503515
01/05/1975,19.3552,64.0763,187.6263167,132.3035256,28.09707642,66.02333832,250.5015116,153.8266736,-8.741876416,92.00463806,-62.87519491,202.896201
01/06/1975,19.3552,64.0763,189.23925,133.5903087,28.09707642,66.02333832,252.8429346,155.0029106,-8.741876416,92.00463806,-63.60368461,204.6271558
01/07/1975,19.3552,64.0763,190.8521833,134.8648148,28.09707642,66.02333832,255.1843576,156.1702887,-8.741876416,92.00463806,-64.33217431,206.3435905
01/08/1975,19.3552,64.0763,192.4651167,136.1273888,28.09707642,66.02333832,257.5257807,157.3290051,-8.741876416,92.00463806,-65.06066401,208.0458647
01/09/1975,19.3552,64.0763,194.07805,137.3783596,28.09707642,66.02333832,259.8672037,158.4792498,-8.741876416,92.00463806,-65.78915371,209.7343232
01/10/1975,19.3552,64.0763,195.6909833,138.6180413,28.09707642,66.02333832,262.2086267,159.621206,-8.741876416,92.00463806,-66.51764341,211.4092968
01/11/1975,19.3552,64.0763,197.3039167,139.8467342,28.09707642,66.02333832,264.5500498,160.7550503,-8.741876416,92.00463806,-67.24613311,213.0711038
01/12/1975,19.3552,64.0763,198.91685,141.0647255,28.17001811,66.04566815,266.8975513,161.8817121,-8.814818111,92.02066346,-67.98070129,214.720622
01/01/1976,51.4543,63.0363,203.2047083,142.2335686,177.0726929,111.629631,281.653609,165.0579292,-125.6183929,128.1980875,-78.4489007,217.8864567
01/02/1976,51.4543,63.0363,207.4925667,143.3928845,177.0726929,111.629631,296.4096668,168.1741693,-125.6183929,128.1980875,-88.9171001,221.0069468
01/03/1976,51.4543,63.0363,211.780425,144.5429022,177.0726929,111.629631,311.1657245,171.2337072,-125.6183929,128.1980875,-99.38529951,224.0839866
01/04/1976,51.4543,63.0363,216.0682833,145.6838421,177.0726929,111.629631,325.9217822,174.2395297,-125.6183929,128.1980875,-109.8534989,227.1193421
01/05/1976,51.4543,63.0363,220.3561417,146.8159158,177.0726929,111.629631,340.67784,177.1943706,-125.6183929,128.1980875,-120.3216983,230.1146629
01/06/1976,51.4543,63.0363,224.644,147.9393268,177.0726929,111.629631,355.4338977,180.1007391,-125.6183929,128.1980875,-130.7898977,233.0714925
01/07/1976,51.4543,63.0363,228.9318583,149.0542709,177.0726929,111.629631,370.1899555,182.9609452,-125.6183929,128.1980875,-141.2580971,235.9912777
01/08/1976,51.4543,63.0363,233.2197167,150.1609368,177.0726929,111.629631,384.9460132,185.7771211,-125.6183929,128.1980875,-151.7262965,238.8753768
01/09/1976,51.4543,63.0363,237.507575,151.2595062,177.0726929,111.629631,399.7020709,188.5512396,-125.6183929,128.1980875,-162.1944959,241.7250673
01/10/1976,51.4543,63.0363,241.7954333,152.3501542,177.0726929,111.629631,414.4581287,191.2851306,-125.6183929,128.1980875,-172.6626953,244.5415521
01/11/1976,51.4543,63.0363,246.0832917,153.4330498,177.0726929,111.629631,429.2141864,193.980495,-125.6183929,128.1980875,-183.1308948,247.3259655
01/12/1976,51.4543,63.0363,250.37115,154.5083559,176.9832749,111.6137551,443.9627927,196.6381661,-125.5289749,128.1842637,-193.5916427,250.0787883
01/01/1977,59.9621,62.1506,255.3679917,155.5465315,-5.420776367,79.2284317,443.5110613,197.963794,65.38287637,100.6967798,-188.1430696,251.7625612
01/02/1977,59.9621,62.1506,260.3648333,156.5778238,-5.420776367,79.2284317,443.0593299,199.280604,65.38287637,100.6967798,-182.6944966,253.4351476
01/03/1977,59.9621,62.1506,265.361675,157.6023678,-5.420776367,79.2284317,442.6075986,200.5887696,65.38287637,100.6967798,-177.2459236,255.0967676
01/04/1977,59.9621,62.1506,270.3585167,158.6202943,-5.420776367,79.2284317,442.1558672,201.888459,65.38287637,100.6967798,-171.7973505,256.7476342
01/05/1977,59.9621,62.1506,275.3553583,159.6317299,-5.420776367,79.2284317,441.7041358,203.1798348,65.38287637,100.6967798,-166.3487775,258.3879534
01/06/1977,59.9621,62.1506,280.3522,160.6367973,-5.420776367,79.2284317,441.2524045,204.4630545,65.38287637,100.6967798,-160.9002045,260.017925
01/07/1977,59.9621,62.1506,285.3490417,161.6356151,-5.420776367,79.2284317,440.8006731,205.7382707,65.38287637,100.6967798,-155.4516314,261.6377422
01/08/1977,59.9621,62.1506,290.3458833,162.6282986,-5.420776367,79.2284317,440.3489418,207.0056314,65.38287637,100.6967798,-150.0030584,263.2475925
01/09/1977,59.9621,62.1506,295.342725,163.6149594,-5.420776367,79.2284317,439.8972104,208.2652799,65.38287637,100.6967798,-144.5544854,264.8476576
01/10/1977,59.9621,62.1506,300.3395667,164.5957058,-5.420776367,79.2284317,439.445479,209.5173554,65.38287637,100.6967798,-139.1059124,266.438114
01/11/1977,59.9621,62.1506,305.3364083,165.570643,-5.420776367,79.2284317,438.9937477,210.7619927,65.38287637,100.6967798,-133.6573393,268.0191325
01/12/1977,59.9621,62.1506,310.33325,166.5398728,-5.402756287,79.23438312,438.543518,211.9995084,65.36485629,100.7014625,-128.210268,269.5910251
01/01/1978,30.1677,61.3334,312.847225,167.4783909,31.32965088,91.36585236,441.1543222,213.6338803,-1.161950879,110.0431958,-128.3070972,271.456159
01/02/1978,30.1677,61.3334,315.3612,168.4116789,31.32965088,91.36585236,443.7651264,215.2558434,-1.161950879,110.0431958,-128.4039264,273.308565
01/03/1978,30.1677,61.3334,317.875175,169.3398233,31.32965088,91.36585236,446.3759307,216.8656759,-1.161950879,110.0431958,-128.5007557,275.1485002
01/04/1978,30.1677,61.3334,320.38915,170.2629083,31.32965088,91.36585236,448.9867349,218.4636461,-1.161950879,110.0431958,-128.5975849,276.976213
01/05/1978,30.1677,61.3334,322.903125,171.1810157,31.32965088,91.36585236,451.5975392,220.0500123,-1.161950879,110.0431958,-128.6944142,278.791944
01/06/1978,30.1677,61.3334,325.4171,172.094225,31.32965088,91.36585236,454.2083434,221.6250238,-1.161950879,110.0431958,-128.7912434,280.5959256
01/07/1978,30.1677,61.3334,327.931075,173.0026141,31.32965088,91.36585236,456.8191476,223.188921,-1.161950879,110.0431958,-128.8880726,282.3883831
01/08/1978,30.1677,61.3334,330.44505,173.9062582,31.32965088,91.36585236,459.4299519,224.7419359,-1.161950879,110.0431958,-128.9849019,284.1695346
01/09/1978,30.1677,61.3334,332.959025,174.8052311,31.32965088,91.36585236,462.0407561,226.2842925,-1.161950879,110.0431958,-129.0817311,285.9395912
01/10/1978,30.1677,61.3334,335.473,175.6996044,31.32965088,91.36585236,464.6515604,227.8162073,-1.161950879,110.0431958,-129.1785604,287.6987579
01/11/1978,30.1677,61.3334,337.986975,176.5894481,31.32965088,91.36585236,467.2623646,229.3378895,-1.161950879,110.0431958,-129.2753896,289.4472331
01/12/1978,30.1677,61.3334,340.50095,177.4748302,31.31346931,91.3558336,469.8718204,230.8492111,-1.145769311,110.0348776,-129.3708704,291.1849474
01/01/1979,-29.3204,60.5334,338.0575833,178.3330397,-1.647247314,70.94832611,469.7345498,231.7559716,-27.67315269,93.2628409,-131.6769664,292.4269198
01/02/1979,-29.3204,60.5334,335.6142167,179.187139,-1.647247314,70.94832611,469.5972792,232.6591981,-27.67315269,93.2628409,-133.9830625,293.6636397
01/03/1979,-29.3204,60.5334,333.17085,180.0371864,-1.647247314,70.94832611,469.4600086,233.5589317,-27.67315269,93.2628409,-136.2891586,294.895173
01/04/1979,-29.3204,60.5334,330.7274833,180.8832392,-1.647247314,70.94832611,469.3227379,234.4552125,-27.67315269,93.2628409,-138.5952546,296.1215846
01/05/1979,-29.3204,60.5334,328.2841167,181.7253531,-1.647247314,70.94832611,469.1854673,235.34808,-27.67315269,93.2628409,-140.9013507,297.3429379
01/06/1979,-29.3204,60.5334,325.84075,182.5635825,-1.647247314,70.94832611,469.0481967,236.2375729,-27.67315269,93.2628409,-143.2074467,298.5592948
01/07/1979,-29.3204,60.5334,323.3973833,183.3979809,-1.647247314,70.94832611,468.9109261,237.1237292,-27.67315269,93.2628409,-145.5135428,299.7707163
01/08/1979,-29.3204,60.5334,320.9540167,184.2286001,-1.647247314,70.94832611,468.7736555,238.0065862,-27.67315269,93.2628409,-147.8196388,300.9772619
01/09/1979,-29.3204,60.5334,318.51065,185.0554912,-1.647247314,70.94832611,468.6363849,238.8861803,-27.67315269,93.2628409,-150.1257349,302.17899
01/10/1979,-29.3204,60.5334,316.0672833,185.8787039,-1.647247314,70.94832611,468.4991143,239.7625476,-27.67315269,93.2628409,-152.431831,303.3759578
01/11/1979,-29.3204,60.5334,313.6239167,186.6982867,-1.647247314,70.94832611,468.3618437,240.6357233,-27.67315269,93.2628409,-154.737927,304.5682216
01/12/1979,-29.3204,60.5334,311.18055,187.5142874,-1.648532758,70.95054149,468.2244659,241.5057963,-27.67186724,93.26452623,-157.0439159,305.7558791
01/01/1980,-96.3692,59.7478,303.1497833,188.3058451,-4.264984131,75.45983124,467.8690506,242.4862164,-92.10421587,96.24960122,-164.7192673,307.0157267
01/02/1980,-96.3692,59.7478,295.1190167,189.0940893,-4.264984131,75.45983124,467.5136353,243.4626885,-92.10421587,96.24960122,-172.3946186,308.2704256
01/03/1980,-96.3692,59.7478,287.08825,189.8790613,-4.264984131,75.45983124,467.1582199,244.4352598,-92.10421587,96.24960122,-180.0699699,309.5200383
01/04/1980,-96.3692,59.7478,279.0574833,190.6608015,-4.264984131,75.45983124,466.8028046,245.4039766,-92.10421587,96.24960122,-187.7453212,310.7646263
01/05/1980,-96.3692,59.7478,271.0267167,191.4393495,-4.264984131,75.45983124,466.4473892,246.3688846,-92.10421587,96.24960122,-195.4206726,312.0042497
01/06/1980,-96.3692,59.7478,262.99595,192.2147441,-4.264984131,75.45983124,466.0919739,247.3300281,-92.10421587,96.24960122,-203.0960239,313.2389673
01/07/1980,-96.3692,59.7478,254.9651833,192.9870233,-4.264984131,75.45983124,465.7365585,248.287451,-92.10421587,96.24960122,-210.7713752,314.4688371
01/08/1980,-96.3692,59.7478,246.9344167,193.7562244,-4.264984131,75.45983124,465.3811432,249.2411962,-92.10421587,96.24960122,-218.4467265,315.6939156
01/09/1980,-96.3692,59.7478,238.90365,194.5223838,-4.264984131,75.45983124,465.0257279,250.1913056,-92.10421587,96.24960122,-226.1220779,316.9142584
01/10/1980,-96.3692,59.7478,230.8728833,195.2855373,-4.264984131,75.45983124,464.6703125,251.1378206,-92.10421587,96.24960122,-233.7974292,318.12992
01/11/1980,-96.3692,59.7478,222.8421167,196.0457202,-4.264984131,75.45983124,464.3148972,252.0807816,-92.10421587,96.24960122,-241.4727805,319.3409539
01/12/1980,-96.3692,59.7478,214.81135,196.8029667,-4.311450727,75.4474617,463.9556096,253.019921,-92.05774927,96.23990379,-249.1442596,320.5471699
01/01/1981,-129.0999,59.0108,204.053025,197.53885,-98.82287598,50.28826141,455.7203699,253.4360331,-30.27702402,77.53182413,-251.6673449,321.3275901
01/02/1981,-129.0999,59.0108,193.2947,198.2720021,-98.82287598,50.28826141,447.4851303,253.8514631,-30.27702402,77.53182413,-254.1904303,322.1061194
01/03/1981,-129.0999,59.0108,182.536375,199.0024532,-98.82287598,50.28826141,439.2498906,254.2662143,-30.27702402,77.53182413,-256.7135156,322.8827715
01/04/1981,-129.0999,59.0108,171.77805,199.7302329,-98.82287598,50.28826141,431.0146509,254.6802902,-30.27702402,77.53182413,-259.2366009,323.65756
01/05/1981,-129.0999,59.0108,161.019725,200.4553703,-98.82287598,50.28826141,422.7794113,255.0936938,-30.27702402,77.53182413,-261.7596863,324.4304981
01/06/1981,-129.0999,59.0108,150.2614,201.177894,-98.82287598,50.28826141,414.5441716,255.5064286,-30.27702402,77.53182413,-264.2827716,325.2015992
01/07/1981,-129.0999,59.0108,139.503075,201.8978321,-98.82287598,50.28826141,406.3089319,255.9184978,-30.27702402,77.53182413,-266.8058569,325.9708762
01/08/1981,-129.0999,59.0108,128.74475,202.615212,-98.82287598,50.28826141,398.0736923,256.3299046,-30.27702402,77.53182413,-269.3289423,326.738342
01/09/1981,-129.0999,59.0108,117.986425,203.330061,-98.82287598,50.28826141,389.8384526,256.740652,-30.27702402,77.53182413,-271.8520276,327.5040093
01/10/1981,-129.0999,59.0108,107.2281,204.0424055,-98.82287598,50.28826141,381.603213,257.1507434,-30.27702402,77.53182413,-274.375113,328.2678908
01/11/1981,-129.0999,59.0108,96.469775,204.7522718,-98.82287598,50.28826141,373.3679733,257.5601819,-30.27702402,77.53182413,-276.8981983,329.0299988
01/12/1981,-129.0999,59.0108,85.71145,205.4596855,-98.81057067,50.28711447,365.1337591,257.9689519,-30.28932933,77.53108021,-279.4223091,329.7903311
01/01/1982,-79.2717,58.3854,79.105475,206.1498329,-73.80020142,47.95597076,358.9837423,258.3401402,-5.471498584,75.55547674,-279.8782673,330.5107891
01/02/1982,-79.2717,58.3854,72.4995,206.8376776,-73.80020142,47.95597076,352.8337255,258.7107961,-5.471498584,75.55547674,-280.3342255,331.2296799
01/03/1982,-79.2717,58.3854,65.893525,207.5232424,-73.80020142,47.95597076,346.6837087,259.0809216,-5.471498584,75.55547674,-280.7901837,331.9470139
01/04/1982,-79.2717,58.3854,59.28755,208.2065498,-73.80020142,47.95597076,340.5336919,259.4505191,-5.471498584,75.55547674,-281.2461419,332.6628011
01/05/1982,-79.2717,58.3854,52.681575,208.887622,-73.80020142,47.95597076,334.3836751,259.8195909,-5.471498584,75.55547674,-281.7021001,333.3770515
01/06/1982,-79.2717,58.3854,46.0756,209.5664808,-73.80020142,47.95597076,328.2336584,260.1881391,-5.471498584,75.55547674,-282.1580584,334.0897748
01/07/1982,-79.2717,58.3854,39.469625,210.2431477,-73.80020142,47.95597076,322.0836416,260.5561661,-5.471498584,75.55547674,-282.6140166,334.8009809
01/08/1982,-79.2717,58.3854,32.86365,210.9176436,-73.80020142,47.95597076,315.9336248,260.9236739,-5.471498584,75.55547674,-283.0699748,335.5106794
01/09/1982,-79.2717,58.3854,26.257675,211.5899895,-73.80020142,47.95597076,309.783608,261.2906649,-5.471498584,75.55547674,-283.525933,336.2188799
01/10/1982,-79.2717,58.3854,19.6517,212.2602057,-73.80020142,47.95597076,303.6335912,261.6571411,-5.471498584,75.55547674,-283.9818912,336.9255918
01/11/1982,-79.2717,58.3854,13.045725,212.9283123,-73.80020142,47.95597076,297.4835744,262.0231047,-5.471498584,75.55547674,-284.4378494,337.6308244
01/12/1982,-79.2717,58.3854,6.43975,213.5943291,-73.69806749,47.95682251,291.3420688,262.3885709,-5.573632506,75.55601735,-284.9023188,338.3345971
01/01/1983,3.2085,57.8996,6.707125,214.2472895,133.7368164,49.68671799,302.4868035,262.7803132,-130.5283164,76.29635394,-295.7796785,339.0507249
01/02/1983,3.2085,57.8996,6.9745,214.898266,133.7368164,49.68671799,313.6315382,263.1714723,-130.5283164,76.29635394,-306.6570382,339.7653433
01/03/1983,3.2085,57.8996,7.241875,215.5472764,133.7368164,49.68671799,324.7762729,263.5620509,-130.5283164,76.29635394,-317.5343979,340.4784619
01/04/1983,3.2085,57.8996,7.50925,216.1943385,133.7368164,49.68671799,335.9210076,263.9520515,-130.5283164,76.29635394,-328.4117576,341.19009
01/05/1983,3.2085,57.8996,7.776625,216.8394698,133.7368164,49.68671799,347.0657423,264.3414768,-130.5283164,76.29635394,-339.2891173,341.9002369
01/06/1983,3.2085,57.8996,8.044,217.4826874,133.7368164,49.68671799,358.210477,264.7303291,-130.5283164,76.29635394,-350.166477,342.6089119
01/07/1983,3.2085,57.8996,8.311375,218.1240082,133.7368164,49.68671799,369.3552117,265.1186112,-130.5283164,76.29635394,-361.0438367,343.316124
01/08/1983,3.2085,57.8996,8.57875,218.763449,133.7368164,49.68671799,380.4999464,265.5063254,-130.5283164,76.29635394,-371.9211964,344.0218822
01/09/1983,3.2085,57.8996,8.846125,219.4010261,133.7368164,49.68671799,391.6446811,265.8934743,-130.5283164,76.29635394,-382.7985561,344.7261956
01/10/1983,3.2085,57.8996,9.1135,220.0367558,133.7368164,49.68671799,402.7894158,266.2800603,-130.5283164,76.29635394,-393.6759158,345.4290729
01/11/1983,3.2085,57.8996,9.380875,220.6706541,133.7368164,49.68671799,413.9341505,266.6660859,-130.5283164,76.29635394,-404.5532755,346.1305229
01/12/1983,3.2085,57.8996,9.64825,221.3027366,133.697307,49.68570152,425.0755928,267.0515377,-130.488807,76.29569199,-415.4273428,346.8305422
01/01/1984,26.862,57.4564,11.88675,221.9234201,53.51171875,47.62275696,429.5349027,267.4051564,-26.64971875,74.62683754,-417.6481527,347.4989526
01/02/1984,26.862,57.4564,14.12525,222.5423725,53.51171875,47.62275696,433.9942126,267.7583082,-26.64971875,74.62683754,-419.8689626,348.1660799
01/03/1984,26.862,57.4564,16.36375,223.1596082,53.51171875,47.62275696,438.4535225,268.1109948,-26.64971875,74.62683754,-422.0897725,348.8319312
01/04/1984,26.862,57.4564,18.60225,223.7751414,53.51171875,47.62275696,442.9128324,268.4632181,-26.64971875,74.62683754,-424.3105824,349.4965141
01/05/1984,26.862,57.4564,20.84075,224.388986,53.51171875,47.62275696,447.3721422,268.8149798,-26.64971875,74.62683754,-426.5313922,350.1598356
01/06/1984,26.862,57.4564,23.07925,225.0011561,53.51171875,47.62275696,451.8314521,269.1662819,-26.64971875,74.62683754,-428.7522021,350.8219029
01/07/1984,26.862,57.4564,25.31775,225.611665,53.51171875,47.62275696,456.290762,269.517126,-26.64971875,74.62683754,-430.973012,351.4827231
01/08/1984,26.862,57.4564,27.55625,226.2205264,53.51171875,47.62275696,460.7500719,269.8675141,-26.64971875,74.62683754,-433.1938219,352.1423032
01/09/1984,26.862,57.4564,29.79475,226.8277534,53.51171875,47.62275696,465.2093818,270.2174477,-26.64971875,74.62683754,-435.4146318,352.8006502
01/10/1984,26.862,57.4564,32.03325,227.4333593,53.51171875,47.62275696,469.6686917,270.5669288,-26.64971875,74.62683754,-437.6354417,353.457771
01/11/1984,26.862,57.4564,34.27175,228.0373567,53.51171875,47.62275696,474.1280016,270.9159591,-26.64971875,74.62683754,-439.8562516,354.1136724
01/12/1984,26.862,57.4564,36.51025,228.6397587,53.46390343,47.62961146,478.5833269,271.2646406,-26.60190343,74.63121189,-442.0730769,354.7684378
01/01/1985,-67.5874,52.5764,30.87796667,229.1429592,-43.50848389,61.53095245,474.9576199,271.8455629,-24.07891611,80.93414574,-444.0796533,355.5369261
01/02/1985,-67.5874,52.5764,25.24568333,229.645057,-43.50848389,61.53095245,471.3319129,272.4252465,-24.07891611,80.93414574,-446.0862296,356.3037569
01/03/1985,-67.5874,52.5764,19.6134,230.1460595,-43.50848389,61.53095245,467.7062059,273.0036992,-24.07891611,80.93414574,-448.0928059,357.0689409
01/04/1985,-67.5874,52.5764,13.98111667,230.6459738,-43.50848389,61.53095245,464.0804989,273.5809289,-24.07891611,80.93414574,-450.0993823,357.8324886
01/05/1985,-67.5874,52.5764,8.348833333,231.1448068,-43.50848389,61.53095245,460.454792,274.1569432,-24.07891611,80.93414574,-452.1059586,358.5944105
01/06/1985,-67.5874,52.5764,2.71655,231.6425656,-43.50848389,61.53095245,456.829085,274.7317498,-24.07891611,80.93414574,-454.112535,359.3547169
01/07/1985,-67.5874,52.5764,-2.915733333,232.1392571,-43.50848389,61.53095245,453.203378,275.3053563,-24.07891611,80.93414574,-456.1191113,360.1134181
01/08/1985,-67.5874,52.5764,-8.548016667,232.6348882,-43.50848389,61.53095245,449.577671,275.8777702,-24.07891611,80.93414574,-458.1256877,360.8705242
01/09/1985,-67.5874,52.5764,-14.1803,233.1294655,-43.50848389,61.53095245,445.951964,276.4489988,-24.07891611,80.93414574,-460.132264,361.6260453
01/10/1985,-67.5874,52.5764,-19.81258333,233.6229958,-43.50848389,61.53095245,442.326257,277.0190495,-24.07891611,80.93414574,-462.1388403,362.3799911
01/11/1985,-67.5874,52.5764,-25.44486667,234.1154858,-43.50848389,61.53095245,438.70055,277.5879295,-24.07891611,80.93414574,-464.1454167,363.1323716
01/12/1985,-67.5874,52.5764,-31.07715,234.6069419,-43.44862852,61.52499498,435.079831,278.1555363,-24.13877148,80.92961661,-466.156981,363.8831125
01/01/1986,-3.0064,63.6055,-31.32768333,235.3243623,77.85369873,49.45164108,441.5676392,278.521617,-80.86009873,80.56751477,-472.8953225,364.6256253
